interval_range,taylor_n,num_solutions,num_real_solutions,pred_parameters,sampled_parameters,sampled_u0
0.2,7,273,1,"Number[3.839208052953755, 0.00922111088290519, 0.008571540533399969, 0.004242068310615965, 0.006562657157962387, 0.20431015208338946]","[6.52959768474434, 0.0103875060505125, 0.013547450378173087, 0.004242068480087066, 0.20431015208338943, 0.0065626570787648535]","[277.5104505286365, 5.284263143176821, 116.61609865244428]"
0.2,7,40,1,"Number[4.400050625215094, 0.009070456903739416, 0.009027112619048358, 0.005614827141250756, 0.008383686567680468, 0.23810990065054427]","[5.5246638017281855, 0.010170348078822743, 0.011501897901465842, 0.005614827496320028, 0.2381099006505443, 0.00838368637383451]","[278.08877225737024, 4.925947897290511, 86.39055421878356]"
0.2,7,268,1,"Number[4.186133810002865, 0.007648318757460693, 0.00985984354088157, 0.004706476744975283, 0.006169880153992284, 0.1787116731288129]","[7.8767907598899605, 0.012627124456256335, 0.013291235881207304, 0.0047064770062657255, 0.17871167312881286, 0.006169880075771684]","[271.1254792506882, 4.131007313731695, 106.93641483519066]"
0.2,7,221,1,"Number[4.854662220674831, 0.0064776398572123604, 0.010043020803704407, 0.00411411564519781, 0.00911110947465543, 0.2005492685129808]","[7.0379628159075045, 0.010655157790570195, 0.009971095069975774, 0.004114115686622327, 0.20054926851298088, 0.009111109458654072]","[239.07179886581088, 4.364801079664309, 100.78013135218929]"
0.2,7,47,1,"Number[4.072525282051185, 0.009235779485700087, 0.008593895957731475, 0.005199227418705581, 0.007561289709356533, 0.16994766802999214]","[6.246860716344139, 0.009975764153234421, 0.013594602159911002, 0.005199227697473503, 0.16994766802999214, 0.007561289605842677]","[295.648575599686, 4.275536404667459, 93.50721931982031]"
0.2,7,254,1,"Number[4.789879488833414, 0.0076256736284626165, 0.01008059982186577, 0.004524802936155892, 0.008677159800978855, 0.20261765395717166]","[7.4250830358220465, 0.010692086874698364, 0.011128556395081783, 0.0045248033050450396, 0.20261765395717168, 0.008677159640882273]","[204.38360145839738, 5.570157904678931, 118.28878630442472]"
0.2,7,85,1,"Number[4.218320061539982, 0.0070191922550408604, 0.009862547509680826, 0.0038736358178679854, 0.006770077202637585, 0.1802226337436619]","[7.735803929129689, 0.012051833898703386, 0.012568120274655138, 0.003873635845376688, 0.18022263374366182, 0.006770077186960047]","[276.75882499804555, 4.992387578931819, 103.58392424852767]"
0.2,7,19,1,"Number[4.8579155697094505, 0.006877067410766335, 0.009835759081440455, 0.005219441042203037, 0.0073036241824150335, 0.22063386474418936]","[7.814640711690565, 0.010902170313022415, 0.0112803948395315, 0.005219441601760122, 0.22063386474418933, 0.007303624026649867]","[258.48477907183934, 4.1410711646079434, 102.64294778291507]"
0.2,7,114,1,"Number[4.617017725161988, 0.007804088128178765, 0.009709292483538834, 0.003942705810721137, 0.008011745912726752, 0.22100885423542577]","[6.9890850966139, 0.010468164345773303, 0.011516554197954616, 0.003942705847835094, 0.22100885423542577, 0.008011745901061419]","[233.70277787318636, 4.036025789194493, 106.0020225072461]"
0.25,1,1,1,"Number[2.561614438377022, 0.005487249264134826, 0.005092314949720173, 0.004103039041692201, 0.006673852639217915, 0.2146132847491059]","[6.389581036393407, 0.00972411517156465, 0.013630628906639762, 0.0047453110530101105, 0.21461328474910588, 0.006605520803985316]","[290.6876470976042, 5.817484360818089, 112.28155729707282]"
0.25,1,1,1,"Number[3.6389762467882503, 0.004327862326969113, 0.005986469419175641, 0.00420290324797093, 0.007969161969491132, 0.1550731372509651]","[7.269679288238161, 0.010481771611460638, 0.010508993149766128, 0.004783320496140792, 0.15507313725096505, 0.007917605476704101]","[234.03156044534003, 4.848390929811156, 97.903867378489]"
0.25,1,1,1,"Number[3.0403313364191047, 0.004072607514124644, 0.006673133590904993, 0.0033353617028999325, 0.008414795571946162, 0.18280544417653583]","[5.729957784308163, 0.014403323723699898, 0.009864197180757562, 0.0036087782561409713, 0.1828054441765358, 0.00837296288959081]","[221.36719285857973, 5.6501719803572845, 96.67501630385874]"
0.25,1,1,1,"Number[2.5687550539009183, 0.005548940790678209, 0.006429474753893721, 0.004407207594931312, 0.008922139425050234, 0.24901183023972834]","[5.821330672861632, 0.01404463811718928, 0.0138393849300434, 0.00504226494650423, 0.24901183023972842, 0.008874216058378214]","[191.41970178381243, 4.485110729520029, 93.69022113502476]"
0.25,1,1,1,"Number[3.6926809749772924, 0.004506891777496945, 0.005657385831261755, 0.004380899361384551, 0.00791002476256603, 0.23232750451332826]","[6.452422187307771, 0.013229633213499693, 0.010285807726024606, 0.004991205149378661, 0.2323275045133283, 0.007831460054683695]","[308.9751678925633, 5.430294395700237, 91.35311785174773]"
0.25,1,1,1,"Number[3.7828392359107434, 0.005023647166146906, 0.0057661766907040465, 0.004208124220546947, 0.005842292701973242, 0.2320310817211415]","[8.179074689385455, 0.009514585725117496, 0.012641370968663492, 0.004733509307345415, 0.23203108172114148, 0.005780258531293244]","[211.29347266057806, 4.879565424501456, 89.54892185669331]"
0.25,1,1,1,"Number[2.4148094368575506, 0.005106998892681676, 0.005533152484744548, 0.0034314555739923753, 0.006519680171093093, 0.16433351366080043]","[5.573197153891065, 0.011708312932706202, 0.011843799285378948, 0.0038270827304224464, 0.1643335136608004, 0.006470245455341798]","[257.4721687548601, 6.2492790984946485, 122.07404471879732]"
0.25,1,1,1,"Number[3.470728237944961, 0.003952570867790088, 0.006225206963002843, 0.004256778340257986, 0.006825693006510234, 0.2113387749036298]","[6.067730409923665, 0.0136567700088043, 0.009003184138162, 0.004875964661658763, 0.2113387749036298, 0.00678477590477165]","[260.3684741386617, 4.297185106457652, 100.1552182052528]"
0.25,1,1,1,"Number[3.4236425551480423, 0.003922914133078485, 0.006307373110064096, 0.0046580253539715375, 0.006484422759050341, 0.16341204418612829]","[6.038477951145113, 0.01291949853452546, 0.008877048410679307, 0.0054913883241672155, 0.16341204418612829, 0.006381306212482478]","[247.32981325040208, 5.875888387384267, 100.39738784532938]"
0.25,1,1,1,"Number[2.743728695891679, 0.0035988406402237237, 0.0071427593562483575, 0.003863704711082489, 0.0063455549964569515, 0.16250739645735354]","[6.935352149693014, 0.015042602705706338, 0.010717085924602252, 0.004415653351334856, 0.16250739645735351, 0.006314999534662006]","[200.44461128637113, 4.414811729565109, 117.11228468612542]"
0.25,1,1,1,"Number[2.8941362524556498, 0.003417651918652375, 0.006848092974386781, 0.003975465415866476, 0.008315468484298545, 0.1672503954954652]","[7.110938444913562, 0.01510212938689356, 0.010168527930559643, 0.004615687279310171, 0.1672503954954652, 0.008281084254043829]","[227.58139885365483, 4.884329621640212, 122.27292538173026]"
0.25,1,1,1,"Number[3.1922298460808984, 0.0031259074904903586, 0.00734264810610813, 0.004552758647978607, 0.006572567737457975, 0.17166982098757594]","[7.322295638096446, 0.013282971453958223, 0.009802592475067571, 0.005351823079447931, 0.17166982098757597, 0.006532614545934088]","[188.1974710757485, 4.061907448811933, 103.84991475807021]"
0.25,1,1,1,"Number[3.190033737468064, 0.005048847893232782, 0.005203157429688108, 0.004691582401213853, 0.007467755238033471, 0.1868330910655223]","[5.702978354931073, 0.009480871358496559, 0.010652465371132474, 0.005530739936284282, 0.1868330910655223, 0.007351790834161787]","[308.60333688927597, 6.2203830746370565, 99.09563031568302]"
0.25,1,1,1,"Number[3.5089086422379907, 0.004374576645303699, 0.005886382080096558, 0.003336428952000431, 0.007770225645828199, 0.17001210521419205]","[5.956717930704538, 0.01281715648242952, 0.010071587011558754, 0.003573426495325618, 0.17001210521419202, 0.007732758474708059]","[285.3202560259474, 5.1468824116946585, 85.10883391119239]"
0.25,1,1,1,"Number[2.864723090999534, 0.0053421507123615096, 0.00544800852837182, 0.004053559394537499, 0.008205356789287029, 0.2468613461655444]","[6.448874316861685, 0.009644809198073093, 0.012100747507946005, 0.004691441310341072, 0.2468613461655443, 0.008179909539192464]","[220.97199994652965, 4.151078704233802, 116.42124862330024]"
0.25,1,1,1,"Number[3.627235793538662, 0.003600771093742757, 0.006599148031168038, 0.0043408398910964, 0.006909221919328581, 0.2357080299890199]","[8.12711350653621, 0.010883828431032524, 0.009271277931706729, 0.005125390415676286, 0.2357080299890199, 0.006873259140489262]","[188.11750123276175, 4.30850334897289, 114.90145556443277]"
0.25,1,1,1,"Number[3.0998463699553835, 0.004952263015837282, 0.006076373806968907, 0.004010312654361066, 0.007162743006737123, 0.2335668042366799]","[7.3800250737632265, 0.013078081508194919, 0.013872542278718425, 0.004472456214655889, 0.2335668042366798, 0.00711884255734307]","[240.0159891747976, 4.540319951260997, 91.58951749979627]"
0.25,1,1,1,"Number[4.212736490387917, 0.0038553654240353393, 0.006023951960866143, 0.00352621973071166, 0.006931228167666636, 0.20621886144082116]","[7.17521188231076, 0.010144102526335498, 0.00875095722691142, 0.0038224783182707377, 0.20621886144082113, 0.006899038237510126]","[246.10888715691863, 4.499716727631256, 88.84365995567137]"
0.25,1,1,1,"Number[4.0585822706003, 0.003794352950710522, 0.005956579866193467, 0.003338626634736044, 0.009286888617764746, 0.23545420274142467]","[7.857742647275365, 0.013177640923042883, 0.010537173055798037, 0.0035905919304182634, 0.23545420274142473, 0.009260909553822558]","[296.6233787152145, 4.563715227222814, 90.43281555708798]"
0.25,1,1,1,"Number[2.212098079886575, 0.0055707187239730175, 0.005759112999270449, 0.003532834943496411, 0.008342482355689204, 0.1962599896300551]","[5.239152692505731, 0.01131632848756237, 0.013054459487404954, 0.0039291325154759095, 0.19625998963005506, 0.008312969944452136]","[203.63867620198334, 4.878975456850137, 113.65486512660172]"
0.25,2,8,0,"Number[1.0731678386942103 - 1.7344994541576322im, 0.005182798325806295 - 0.007341357993823585im, 0.0059915906569659285 + 0.006968948169647745im, 0.013795109105654867 - 1.0691058840368783e-49im, 0.00664040498175223 - 4.276423536147513e-50im, 0.15833132668846728 + 0.0im]","[4.94874048087759, 0.011948045647411098, 0.012473980748165856, 0.004665626491507756, 0.15833132668846728, 0.007559413942491928]","[265.0832718401999, 5.771960865730235, 120.38513169335889]"
0.25,2,8,0,"Number[0.4084961125808121 + 1.76487401112121im, 0.0030154702881754042 + 0.011043960037574354im, 0.008704308786619666 - 0.010498859328743894im, 0.014101949434875928 + 1.313717310304516e-46im, 0.005532052730247469 - 8.210733189403225e-48im, 0.16461515117599243 - 3.7982270983039195e-65im]","[8.19464323666714, 0.009885891376068138, 0.013917085016700621, 0.00438392894240374, 0.16461515117599243, 0.006352861927215576]","[219.7923785062157, 5.126346175136689, 120.6632606155868]"
0.25,2,8,0,"Number[-0.2627985026708757 - 0.7075800307159005im, -0.0025778221384695297 - 0.02256928538623082im, 0.010949852783568572 + 0.015390491834965648im, 0.013539237853994614 + 1.7516230804060213e-45im, 0.005585572596692395 - 1.795413657416172e-45im, 0.220766806249799 + 0.0im]","[7.285052690296644, 0.01271948979011174, 0.008841304416892532, 0.005179022110561208, 0.22076680624979905, 0.0065104010432203265]","[249.6485960196786, 5.931706288489009, 117.63977630637245]"
0.25,2,8,0,"Number[1.2601770323410888 + 2.555573894870814im, 0.0025723070956258413 + 0.01229204897157587im, 0.00782550694792907 - 0.008241511873627514im, 0.01938735191484798 - 2.565854121688508e-49im, 0.006471447834050187 + 2.1382117680737565e-50im, 0.20961846198423706 + 0.0im]","[5.799715602779429, 0.011429958753581666, 0.008773002161072232, 0.004992855492829335, 0.20961846198423703, 0.008572858079837905]","[244.77315635254416, 5.29965121984158, 87.59880879706671]"
0.25,2,8,0,"Number[3.0730422075538857 + 0.7059897150153409im, 0.00439404761802279 + 0.0016831799071068813im, 0.0064487833609205925 + 0.0028732871165631302im, 0.016629171943992136 + 6.681911775230489e-52im, 0.004790690221886205 + 0.0im, 0.21855977533550258 + 0.0im]","[6.5444266766783965, 0.011034570338954115, 0.010533917637608194, 0.004292763602890458, 0.21855977533550264, 0.006690477893912565]","[235.17643084666756, 5.87504474569978, 104.0583606300217]"
0.25,2,8,0,"Number[1.2258182195630694 - 2.0647566099271737im, 0.005153936225600463 - 0.011042649062205376im, 0.0071225547383972155 + 0.00872618688569161im, 0.005465266668856267 + 7.346839692639297e-40im, 0.007766334800938796 - 1.1938614500538858e-39im, 0.24067863107296156 + 0.0im]","[5.531725743649702, 0.014581123647827862, 0.014374789390814872, 0.005339706216212034, 0.24067863107296167, 0.007798775859740833]","[214.64728679607381, 5.347151050309719, 82.37913439248779]"
0.25,2,8,0,"Number[4.080152783139102 + 0.7437278708874513im, 0.0033665398932927527 + 0.001145166606484427im, 0.006760205373346801 + 0.002814369726042787im, 0.004976551575402719 + 0.0im, 0.008219690144413795 - 1.044048714879764e-53im, 0.22424253034726027 + 0.0im]","[7.9649592350576075, 0.010024511691308767, 0.009474653401302099, 0.004873303457838202, 0.2242425303472603, 0.008231758090598517]","[244.32511161621525, 4.049597509917305, 91.2201968006305]"
0.25,2,8,0,"Number[2.7857024615292025 - 0.7342522529047875im, 0.004854155332071149 - 0.0019820697867809745im, 0.006132330611418956 - 0.0028168412955290054im, 0.005727968617933871 + 6.41463530422127e-50im, 0.0073797537709846 + 0.0im, 0.19800392918199616 + 0.0im]","[6.860348823071583, 0.012228450296621396, 0.011744184839420784, 0.00540717199445475, 0.1980039291819961, 0.007401370336167671]","[239.61893674100958, 4.319232079127174, 116.14809261247586]"
0.25,2,8,0,"Number[2.9236082049362864 + 0.6222065276048323im, 0.0042684948949806 + 0.0015426152840928486im, 0.006672945478348404 + 0.003250793964958105im, 0.006021518204129727 + 3.851859888774472e-34im, 0.007691645064615599 - 1.2037062152420224e-34im, 0.238878283748546 + 0.0im]","[7.477851543674584, 0.01332654904383599, 0.011699315314128721, 0.005654080181878283, 0.23887828374854603, 0.0077126790324241225]","[225.6082593811836, 4.052932471918697, 112.69445817742317]"
0.25,2,8,0,"Number[1.9144620007847666 - 2.3162928102822096im, 0.003734645532335009 - 0.010841081409493216im, 0.007697551608278175 + 0.008014251721855792im, 0.00366278368694663 + 0.0im, 0.009073636219723671 + 0.0im, 0.1974012619882807 + 0.0im]","[7.664553970710051, 0.012516068128880528, 0.014276605077461924, 0.0036427375791912523, 0.1974012619882807, 0.009078612556615065]","[222.06816582663166, 4.596766995935573, 79.0857043755339]"
0.25,2,8,0,"Number[2.3497651292791955 - 0.7623193838953503im, 0.00609135238776003 - 0.003073955917373403im, 0.005903531830316609 - 0.0024757068592766765im, 0.017394535813221125 + 1.7842629404683466e-56im, 0.0058570006772300995 + 5.0978941156238473e-57im, 0.24122996634684973 + 0.0im]","[5.360753377366443, 0.01023540190028202, 0.013790068042142539, 0.005715675959828325, 0.2412299663468497, 0.006996473350595553]","[223.55754217978588, 4.715199549403199, 93.10709035509328]"
0.25,2,8,0,"Number[0.2887867433644874 - 1.7230514913996866im, 0.003020616704110611 - 0.0114071729737697im, 0.008141893761921107 + 0.009693114391298581im, 0.012830164443376079 + 0.0im, 0.006864792047160944 + 4.276423536147513e-50im, 0.2116558061693787 + 0.0im]","[6.294712689302323, 0.009533698011957276, 0.011887101270318272, 0.005669448496761054, 0.21165580616937874, 0.00729300273103539]","[242.00710200379572, 4.875102470782124, 118.84429931098099]"
0.25,2,8,0,"Number[1.5866646519239163 - 1.7521042473554804im, 0.005392840531680094 - 0.00866356687924099im, 0.006496915157769107 + 0.006873976975814115im, 0.006038461427582332 + 0.0im, 0.006957422062993626 - 5.345529420184391e-51im, 0.2285125941218968 - 5.934729841099874e-67im]","[5.309583727246158, 0.010823288491341884, 0.014120655267151196, 0.005807652122272006, 0.22851259412189678, 0.006986133471700745]","[249.00286148538646, 4.356855652507355, 90.959834554767]"
0.25,2,8,0,"Number[2.1155636155842874 + 0.6914212392498204im, 0.005594574791421795 + 0.0026064709729088148im, 0.005228886515622833 + 0.0020377135733177553im, 0.01448160462339346 + 8.552847072295026e-50im, 0.007409202350055268 + 5.131708243377016e-49im, 0.2207897396470125 + 0.0im]","[5.676616969020915, 0.010080868361127641, 0.013227694318866156, 0.004336865054027835, 0.22078973964701254, 0.008423524189348726]","[293.54112848217187, 5.638183661432651, 118.16561781955417]"
0.25,2,8,0,"Number[3.8286801549284992 - 0.906213867391117im, 0.004270741216885765 - 0.0017871428287019517im, 0.006318221452372609 - 0.0025013342673058376im, 0.017421061524241662 - 2.0526832973508063e-48im, 0.008779633028066586 - 8.552847072295026e-49im, 0.20657753315174066 + 0.0im]","[7.6764230729846705, 0.009354704204549836, 0.010551256271601705, 0.005852415994796936, 0.20657753315174066, 0.009338080270363699]","[246.4169480804217, 3.7625313260240043, 93.11856416940867]"
