sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
44,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 8.825369907478564, c_el = 0.012488557942498903, c_ea = 0.014924779256145448, c_pa = 0.11762587881064332, mu_l = 0.005800042645213327, mu_a = 0.009885488903794284)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.0336696387916263, 0.14094827361926088], [0.005726295404889882, 0.011288485790763752]]",[[0.1176258788106432]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
45,0.5,2,2,1,2,"(b = 8.933421627384794, c_ea = 0.012856048703009918, c_el = 0.007938613981835797, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 8.934653374744872, c_el = 0.00793388253784843, c_ea = 0.012861592138531318, c_pa = 0.299833638406692, mu_l = 0.005242529396017806, mu_a = 0.010856444347289315)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[8.933421627384794, 0.012856048703009918, 0.007938613981835797], [0.0019576555240012135, 1.309085430874722, -0.8600988432357489]]","[[0.03009825398977665, 0.10244622540190855], [0.0052176014099493346, 0.011835161196247721]]",[[0.29983363840669197]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
46,0.5,2,4,1,2,"(b = 8.869096306630002, c_ea = 0.014733503842254574, c_el = 0.007383144140769885, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 8.86748309284717, c_el = 0.007375126388381289, c_ea = 0.014734026195476937, c_pa = 0.1074493637190434, mu_l = 0.006689824608169477, mu_a = 0.004947661377783465)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[13.969095371173859, 0.01939309739772959, 0.00796349875289302], [13.284129940380152, 0.017994760726141458, 0.010415335871445839], [1.7239129943156482, -0.012896480478902598, 0.03245708450144234], [8.869096306630002, 0.014733503842254574, 0.007383144140769885]]","[[0.006641932148549271, 0.006927670241147628], [0.032876692694991765, 0.12944699980804586]]",[[0.10744936371904361]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
47,0.5,2,2,1,2,"(b = 4.185357030891008, c_ea = 0.011738840072981548, c_el = 0.009067709966022195, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 4.201658605134423, c_el = 0.009027057313024764, c_ea = 0.011802524222704391, c_pa = 0.26163671524485727, mu_l = 0.0029988993322186577, mu_a = 0.008175369536174799)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[4.185357030891008, 0.011738840072981548, 0.009067709966022195], [2.1335199580059063, 0.0028570400887645776, 0.02072714936786229]]","[[0.032934031425755954, 0.12187782609070463], [0.0028510922372100554, 0.008866947525007971]]",[[0.2616367152448572]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
48,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 8.683550766032338, c_el = 0.014719503766386775, c_ea = 0.015618681104262507, c_pa = 0.23530159518029792, mu_l = 0.0052788612711891, mu_a = 0.0047762496218294904)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.03128183644121817, 0.10833160701094444], [0.0052383363840015984, 0.005811707156094789]]",[[0.235301595180298]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
49,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 5.848608932105105, c_el = 0.01808857637227984, c_ea = 0.007059343025333306, c_pa = 0.2265183973156729, mu_l = 0.006909490903555648, mu_a = 0.005178238433763492)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.03001506454683337, 0.10050519413809794], [0.0068838790818538595, 0.007305938494140476]]",[[0.22651839731567278]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
50,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 9.190787730317197, c_el = 0.008956092464088669, c_ea = 0.006005003808602578, c_pa = 0.11794505944060085, mu_l = 0.006165561537911036, mu_a = 0.009046916502695259)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[12.711508863769106, 0.04449121352092406, -0.0051410613463000856], [8.42062864783354, 0.004383439789135076, 0.009229918243312131]]","[[0.03328950333745272, 0.1367870460805296], [0.0061061053078995545, 0.010655642661876111]]",[[0.1179450594406008]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
51,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 4.085095965969563, c_el = 0.00793077507678985, c_ea = 0.006839059424854271, c_pa = 0.1900766165414132, mu_l = 0.0034524717905166256, mu_a = 0.01131859974002028)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[3.056695665699009, 0.002790140675387367, 0.008208174610132481], [0.00014670223551720268, 4.152986803211278, -2.823290710341749]]","[[0.0032751494287143277, 0.012168718752342073], [0.034269444730106596, 0.14194588775856803]]",[[0.1900766165414132]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
52,0.5,2,2,1,2,"(b = 3.621949146143067, c_ea = 0.008619332635121244, c_el = 0.010470860945536288, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 3.652046197996225, c_el = 0.010347785794405744, c_ea = 0.008899507228717025, c_pa = 0.2772599861919861, mu_l = 0.005545412736857011, mu_a = 0.009505908973585744)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[3.621949146143067, 0.008619332635121244, 0.010470860945536288], [0.4276054478811515, -0.031479105476169174, 0.042203907675039926]]","[[0.005520173348151263, 0.010650118367583665], [0.03027846378471163, 0.10374004859887456]]",[[0.277259986191986]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
53,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 9.791332447427463, c_el = 0.012717275953044234, c_ea = 0.01471580950393657, c_pa = 0.2845463115679344, mu_l = 0.0034344596141509527, mu_a = 0.010594096282004858)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.0033358525650125587, 0.011175132102512546], [0.032092433774683085, 0.11669270827301217]]",[[0.2845463115679344]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
54,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.022788493486088, c_el = 0.01754873926890742, c_ea = 0.007097100175308011, c_pa = 0.2808207433113022, mu_l = 0.0038050741794307206, mu_a = 0.00620020642386496)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.0037269227058671734, 0.0067924899769459725], [0.03166968943084629, 0.10910735922737393]]",[[0.280820743311302]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
55,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 9.66930417463703, c_el = 0.01734700787092645, c_ea = 0.007688905394706093, c_pa = 0.17855002854404128, mu_l = 0.005860713920915365, mu_a = 0.010745232890525822)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[1.050962482858303, -0.034187059347590136, 0.03501961157317299], [0.1372844106976607, 0.18838744089926726, -0.07595725071050605]]","[[0.03226088342242655, 0.1262946951089942], [0.005815041492250476, 0.012124536286556869]]",[[0.1785500285440412]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
56,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 9.448836897492113, c_el = 0.012044640289380225, c_ea = 0.014954324029219392, c_pa = 0.13507828303942798, mu_l = 0.004493457455815962, mu_a = 0.009613403659989172)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.03448255153709131, 0.1462601620500771], [0.0043541085095471005, 0.01058398427329574]]",[[0.13507828303942798]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
57,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 7.406037879149595, c_el = 0.013107410491273135, c_ea = 0.006435427989924693, c_pa = 0.23952670126474584, mu_l = 0.00281868692322801, mu_a = 0.007541689192659973)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[6.519840734732122, 0.004346844676219588, 0.014288683800621971], [0.01987154197036796, 0.4403929362862479, -0.2324473845415371]]","[[0.0026334853655736856, 0.008355396351204945], [0.033588697673118235, 0.1279532814676154]]",[[0.239526701264746]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
58,0.5,2,0,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 9.617166736212251, c_el = 0.014555809631553162, c_ea = 0.01302803455862317, c_pa = 0.1561613788736113, mu_l = 0.0035704496556651687, mu_a = 0.010969381855265655)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))",Vector{Float64}[],"[[0.003369154577216529, 0.011917616775078682], [0.034929915369981544, 0.1498926595198588]]",[[0.1561613788736112]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
59,0.5,2,2,1,2,"(b = 6.040048352878415, c_ea = 0.012093072586054751, c_el = 0.010306485974108975, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.211369955857502, c_el = 0.009955587048751916, c_ea = 0.012425545337110336, c_pa = 0.15987498188154955, mu_l = 0.0036704561809096634, mu_a = 0.0066417086988737745)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[3.0878959635197534, 0.003588021318820526, 0.019318725104935788], [6.040048352878415, 0.012093072586054751, 0.010306485974108975]]","[[0.0034852514457166957, 0.007552443026227191], [0.034574692424451846, 0.14164806473537184]]",[[0.15987498188154958]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
60,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.681617812206998, c_el = 0.006869144820977172, c_ea = 0.005978907350940858, c_pa = 0.1754414525527428, mu_l = 0.006438127290580025, mu_a = 0.007719843695532135)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[11.03869448030225, 0.04669861883851322, -0.007424547477248672], [4.358116785916485, -0.00029656990047553214, 0.006933770628445672]]","[[0.031683636325322784, 0.11868489611464236], [0.006403552379095026, 0.00947779770194291]]",[[0.1754414525527428]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
61,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 4.254352225816218, c_el = 0.007912002044386508, c_ea = 0.00815605884746929, c_pa = 0.1089153434673942, mu_l = 0.0027846787968338056, mu_a = 0.008873789613959944)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[0.6587368291710909, -0.032230166359953634, 0.04569615196525412], [3.511025914107111, 0.005671888351004949, 0.008071429794491722]]","[[0.03672338617142306, 0.1674135958273279], [0.002424799522406267, 0.01034392424714814]]",[[0.1089153434673944]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
62,0.5,2,2,1,2,"(b = 0.0, c_ea = 0.0, c_el = 0.0, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 6.419161055586244, c_el = 0.007103257895267598, c_ea = 0.006999152737423129, c_pa = 0.2984225141513583, mu_l = 0.0060280057112558835, mu_a = 0.005884990597262742)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[5.1343075131956315, 0.0038259064576087578, 0.007199417184638745], [10.366955130732789, 0.04296117438041797, -0.005366459466084493]]","[[0.02923794980676887, 0.09152169384580873], [0.0060086564126797136, 0.007318172569108744]]",[[0.29842251415135845]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
63,0.5,2,2,1,2,"(b = 5.414845289284508, c_ea = 0.012920132033315828, c_el = 0.007203781366107576, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 5.424459129996385, c_el = 0.007202016746835783, c_ea = 0.012942291292560838, c_pa = 0.2145609951142075, mu_l = 0.004522838852293557, mu_a = 0.004433803164781908)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[5.414845289284508, 0.012920132033315828, 0.007203781366107576], [2.0321305419226223, -0.0025021111375706185, 0.025855578387251384]]","[[0.03243300587527814, 0.11786409002174818], [0.004443995170622019, 0.005242141017947077]]",[[0.2145609951142076]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
64,0.5,2,4,1,2,"(b = 8.317780421236558, c_ea = 0.01649594160525903, c_el = 0.006348904509258086, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 8.24182870162501, c_el = 0.006353022357048917, c_ea = 0.016390219921160288, c_pa = 0.26160233047830384, mu_l = 0.00547123608762966, mu_a = 0.008639231362876372)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[11.400617852780279, 0.019997967810907978, 0.006301802847973474], [10.676877500633482, 0.017377048315525705, 0.011936303591891202], [3.094746356638437, 0.0006040100611331662, 0.02393514654672226], [8.317780421236558, 0.01649594160525903, 0.006348904509258086]]","[[0.030663468675053988, 0.10647563064399866], [0.005441669201704478, 0.009751518496059439]]",[[0.261602330478304]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
65,0.5,2,2,1,2,"(b = 3.369127128650983, c_ea = 0.013652608590704194, c_el = 0.010525298339044302, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 3.4970513555544964, c_el = 0.009681143158964654, c_ea = 0.014077225995890303, c_pa = 0.1871536009785536, mu_l = 0.0035520035016779333, mu_a = 0.005568226135502332)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[3.0418321198571396, 0.012483154350241835, 0.012845625166656528], [3.369127128650983, 0.013652608590704194, 0.010525298339044302]]","[[0.003383694202143165, 0.006403204886412689], [0.03401664034929827, 0.13358614320356915]]",[[0.1871536009785536]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
66,0.5,2,4,1,2,"(b = 9.816215662047377, c_ea = 0.015366894857868128, c_el = 0.006430760107133695, mu_l = 0.0, c_pa = 0.0, mu_a = 0.0)","(b = 9.812139690380455, c_el = 0.006431157434684645, c_ea = 0.015361681817277172, c_pa = 0.265073860373004, mu_l = 0.0059528768367102265, mu_a = 0.010293510112460238)","(b = RealInterval{Float64}(3.299, 9.897), c_el = RealInterval{Float64}(0.006045, 0.018135), c_ea = RealInterval{Float64}(0.005775, 0.017325), c_pa = RealInterval{Float64}(0.10275, 0.30824999999999997), mu_l = RealInterval{Float64}(0.00235, 0.007050000000000001), mu_a = RealInterval{Float64}(0.0038145, 0.0114435))","[[14.668409568635427, 0.017489014414146315, 0.011614533354151217], [1.3431123613245464, -0.024599767768692337, 0.040776016142053506], [16.02512866357377, 0.020890032176927947, 0.006368803457676923], [9.816215662047377, 0.015366894857868128, 0.006430760107133695]]","[[0.005929411097273217, 0.011685006928227814], [0.03021214653648298, 0.10502424188879693]]",[[0.26507386037300396]],"[0.5504945177452479, 1.2524801740773013, 0.9172770757785544]"
