sim_num,interval_range,taylor_n,L_num_real_solutions,P_num_real_solutions,A_num_real_solutions,pred_parameters,sampled_parameters,param_intevals,L_all_real_solutions,P_all_real_solutions,A_all_real_solutions,offmul
25,0.05,2,4,1,2,"(b = 6.413250930716657, c_ea = 0.011694403267838226, c_el = 0.012323210551789657, mu_l = 0.2150116666364732, c_pa = 0.0, mu_a = 0.0)","(b = 6.411887876688503, c_el = 0.012322514414098202, c_ea = 0.01169227336163462, c_pa = 0.0045427467327746485, mu_l = 0.21501166663647298, mu_a = 0.007952698009767698)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[10.342268143957062, 0.016785094821355474, 0.012485350070541293], [0.007955044957108316, 0.4335988176168039, -0.30565244339306624], [6.413250930716657, 0.011694403267838226, 0.012323210551789657], [8.543242755888572, 0.014125033949577611, 0.01735482005023596]]","[[0.004423103040553434, 0.008876271677360539], [0.03399509528617961, 0.13856445068282203]]",[[0.2150116666364732]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
26,0.05,2,4,1,2,"(b = 6.353764354601847, c_ea = 0.011356618532893985, c_el = 0.0122672443896482, mu_l = 0.20435549468940958, c_pa = 0.0, mu_a = 0.0)","(b = 6.3537718892421, c_el = 0.01226714762574481, c_ea = 0.011356638741593131, c_pa = 0.0045501019366645246, mu_l = 0.20435549468940944, mu_a = 0.007693469574624764)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.03949620269227891, 0.20888963551583212, -0.13276968683104523], [8.873970377311142, 0.014240846647447689, 0.01730993807538561], [6.353764354601847, 0.011356618532893985, 0.0122672443896482], [10.801013049169555, 0.017028991668957827, 0.012420713161582045]]","[[0.034242471723213104, 0.1412152738266494], [0.004422085041381356, 0.008643273254822384]]",[[0.20435549468940958]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
27,0.05,2,4,1,2,"(b = 6.349629186716655, c_ea = 0.01101519855184967, c_el = 0.011674162804898797, mu_l = 0.1974521960394848, c_pa = 0.0, mu_a = 0.0)","(b = 6.350621119961934, c_el = 0.01167557503694217, c_ea = 0.011016637938360118, c_pa = 0.004897648761534058, mu_l = 0.19745219603948494, mu_a = 0.007428575017992523)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[9.517924407153442, 0.014417758826321432, 0.017724002588743286], [0.46625444153710427, 0.0769965891458806, -0.03211830336154632], [6.349629186716655, 0.01101519855184967, 0.011674162804898797], [12.119437570045507, 0.018292189199969455, 0.01152490937758223]]","[[0.03407581891317845, 0.1400859233062354], [0.004787595329313816, 0.008457113685076447]]",[[0.1974521960394848]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
28,0.05,2,4,1,2,"(b = 6.893573924897268, c_ea = 0.011946318007678482, c_el = 0.011618790227752564, mu_l = 0.2153990210928844, c_pa = 0.0, mu_a = 0.0)","(b = 6.893630010958912, c_el = 0.01161903315456959, c_ea = 0.011946015708063385, c_pa = 0.004774173838804302, mu_l = 0.21539902109288453, mu_a = 0.007991051677806896)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[8.94295518257906, 0.013823504372363979, 0.018234380182384297], [11.664019427509551, 0.017856089025229532, 0.011482770177378978], [0.2703031228613161, 0.09468032020569768, -0.04631083682757204], [6.893573924897268, 0.011946318007678482, 0.011618790227752564]]","[[0.03376960658448361, 0.13672379203261015], [0.004669850442644666, 0.008955500471606323]]",[[0.2153990210928844]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
29,0.05,2,4,1,2,"(b = 6.284320694597029, c_ea = 0.0114572028284386, c_el = 0.01174320403563436, mu_l = 0.2042034390305956, c_pa = 0.0, mu_a = 0.0)","(b = 6.284161543252693, c_el = 0.01174342579088957, c_ea = 0.011456930224355948, c_pa = 0.004761050131636337, mu_l = 0.20420343903059576, mu_a = 0.007677080428191223)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.11933940084142725, 0.12920008357536286, -0.07339061739017538], [8.898188822410127, 0.014342751029400198, 0.017736357589015882], [6.284320694597029, 0.0114572028284386, 0.01174320403563436], [11.191094442976434, 0.017878128968290878, 0.011646569666445809]]","[[0.0046473909685628475, 0.008661946664577456], [0.03404678639852888, 0.13957506521706517]]",[[0.2042034390305956]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
30,0.05,2,4,1,2,"(b = 6.414882738109518, c_ea = 0.011193893113947577, c_el = 0.012259501862189659, mu_l = 0.21133948833465602, c_pa = 0.0, mu_a = 0.0)","(b = 6.414903531990656, c_el = 0.012259475653138934, c_ea = 0.011193929252660096, c_pa = 0.0047541883070153605, mu_l = 0.21133948833465574, mu_a = 0.007412578225642899)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[9.165299305652162, 0.014297034271059939, 0.017266855186660515], [0.19612408269939044, 0.1061688746012474, -0.053432112259429204], [6.414882738109518, 0.011193893113947577, 0.012259501862189659], [11.20891588554665, 0.017182153676988228, 0.012421181235957588]]","[[0.004645776600393268, 0.008380529488037823], [0.03386553271924543, 0.13718853864991137]]",[[0.21133948833465602]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
31,0.05,2,4,1,2,"(b = 6.65353777895037, c_ea = 0.011220005998439139, c_el = 0.012187582572525854, mu_l = 0.2129097881125876, c_pa = 0.0, mu_a = 0.0)","(b = 6.653540612026461, c_el = 0.012187578270273506, c_ea = 0.011220011642094197, c_pa = 0.0049037872219733535, mu_l = 0.21290978811258737, mu_a = 0.00749028484878209)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[11.707641332744764, 0.017325457383805715, 0.012308302852635017], [0.4418570954458535, 0.0785190348152002, -0.0321898721956074], [9.381158313474643, 0.01413271020497754, 0.017461194209593217], [6.65353777895037, 0.011220005998439139, 0.012187582572525854]]","[[0.03368960354441492, 0.13570411168777255], [0.004805588504636944, 0.008489845916733178]]",[[0.2129097881125876]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
32,0.05,2,4,1,2,"(b = 6.410814860432455, c_ea = 0.01124518555173287, c_el = 0.012621168651385102, mu_l = 0.2005966757928476, c_pa = 0.0, mu_a = 0.0)","(b = 6.411652107975102, c_el = 0.012619562799590337, c_ea = 0.011246600483960634, c_pa = 0.004590454722636671, mu_l = 0.2005966757928475, mu_a = 0.007856187006489187)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[8.953962749545882, 0.014215298241770818, 0.016956774620081945], [10.578708331539953, 0.016476609271205173, 0.01298526541827328], [0.031052917664718214, 0.23353279056613913, -0.1489351554181224], [6.410814860432455, 0.01124518555173287, 0.012621168651385102]]","[[0.0044620148006765375, 0.008820794517245451], [0.034304508801396995, 0.14223435892043496]]",[[0.2005966757928476]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
33,0.05,2,4,1,2,"(b = 6.277315001052888, c_ea = 0.011529866412208793, c_el = 0.01186281694941231, mu_l = 0.1952299028945592, c_pa = 0.0, mu_a = 0.0)","(b = 6.27730621401449, c_el = 0.011862845372239441, c_ea = 0.01152983720757215, c_pa = 0.004801975127009264, mu_l = 0.19522990289455916, mu_a = 0.0076731547581665414)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.05693015337427332, 0.176668972858943, -0.11030380903435606], [6.277315001052888, 0.011529866412208793, 0.01186281694941231], [8.75563235188481, 0.014305464287770188, 0.017657488721777095], [10.91625904016676, 0.0176227288533305, 0.011820984024478183]]","[[0.034231013098084455, 0.14184960023348808], [0.004683811684570625, 0.008685831522868457]]",[[0.1952299028945592]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
34,0.05,2,4,1,2,"(b = 6.406618824396556, c_ea = 0.011754879378772183, c_el = 0.011836913616276905, mu_l = 0.19737370422273118, c_pa = 0.0, mu_a = 0.0)","(b = 6.40655719179751, c_el = 0.011836969486042815, c_ea = 0.01175465086675254, c_pa = 0.0046954847380226185, mu_l = 0.19737370422273126, mu_a = 0.007806697651294169)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[8.613598259603828, 0.014136705084602314, 0.01781301897374405], [10.806358854275505, 0.017506649943195885, 0.011789222835342186], [0.02718685602781522, 0.24630032147759812, -0.165380307430392], [6.406618824396556, 0.011754879378772183, 0.011836913616276905]]","[[0.034283541281944385, 0.1422684968781045], [0.004571754098275681, 0.008795006292443144]]",[[0.19737370422273118]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
35,0.05,2,4,1,2,"(b = 6.500822373760461, c_ea = 0.011635358262337971, c_el = 0.012378246731874916, mu_l = 0.20204463076673118, c_pa = 0.0, mu_a = 0.0)","(b = 6.499705166308145, c_el = 0.012377345913752967, c_ea = 0.011633685136494203, c_pa = 0.004668192646002456, mu_l = 0.2020446307667312, mu_a = 0.007923497901166175)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.017906700383664403, 0.29871677154075743, -0.2009881936754798], [6.500822373760461, 0.011635358262337971, 0.012378246731874916], [10.490948441637482, 0.016715415612941518, 0.012568563566922809], [8.658134457669945, 0.014063506878186903, 0.017344838492524498]]","[[0.03419787489676302, 0.1412950843118441], [0.004546430021917509, 0.008896547290853889]]",[[0.20204463076673118]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
36,0.05,2,4,1,2,"(b = 6.400098192364935, c_ea = 0.011183043690261766, c_el = 0.011841032717176793, mu_l = 0.2050800274061648, c_pa = 0.0, mu_a = 0.0)","(b = 6.400205345487523, c_el = 0.011841284083941523, c_ea = 0.01118318749773458, c_pa = 0.00492216859905219, mu_l = 0.20508002740616482, mu_a = 0.0077142032484215734)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[0.37692720899759075, 0.08281966881409536, -0.03636101400403345], [11.76121267761916, 0.017940449596572303, 0.011778102638809025], [6.400098192364935, 0.011183043690261766, 0.011841032717176793], [9.319637212306944, 0.014353864645770289, 0.017625383473613313]]","[[0.004819277315316384, 0.008733752485022969], [0.033875309752224435, 0.13812081131848336]]",[[0.2050800274061648]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
37,0.05,2,4,1,2,"(b = 6.347962954828066, c_ea = 0.011469863495123918, c_el = 0.01241957057941724, mu_l = 0.20117671499431922, c_pa = 0.0, mu_a = 0.0)","(b = 6.347778440544056, c_el = 0.012418811613216028, c_ea = 0.011469635446868168, c_pa = 0.004653949228278638, mu_l = 0.201176714994319, mu_a = 0.007771016512712172)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[10.437149134017359, 0.016735514331032656, 0.012644979168592117], [8.704742501961737, 0.014219300321667246, 0.017176431390937396], [6.347962954828066, 0.011469863495123918, 0.01241957057941724], [0.01351050442210411, 0.3390996741284231, -0.23157562976523544]]","[[0.004530540483092322, 0.008743578148460175], [0.03422667395526281, 0.14143529875950123]]",[[0.20117671499431922]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
38,0.05,2,4,1,2,"(b = 6.865235702781243, c_ea = 0.01118709352999419, c_el = 0.012682053757413889, mu_l = 0.21104420287516998, c_pa = 0.0, mu_a = 0.0)","(b = 6.86653899069844, c_el = 0.01268005245897095, c_ea = 0.011189133488427089, c_pa = 0.004904117905464968, mu_l = 0.21104420287517006, mu_a = 0.007347341456773087)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[9.406657292822327, 0.013919787983558049, 0.017123326955636665], [11.330168907816526, 0.016401027633867936, 0.013096744295058811], [6.865235702781243, 0.01118709352999419, 0.012682053757413889], [0.3879783017890997, 0.08289716693531883, -0.03440525800913164]]","[[0.03372966186742721, 0.13602162663739278], [0.0048046544690265565, 0.008350391402179391]]",[[0.21104420287516998]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
39,0.05,2,4,1,2,"(b = 6.728898624929208, c_ea = 0.011897657159419477, c_el = 0.01178845391009061, mu_l = 0.2062774172118748, c_pa = 0.0, mu_a = 0.0)","(b = 6.728670812071007, c_el = 0.0117885804469406, c_ea = 0.0118970070888022, c_pa = 0.004473108397380507, mu_l = 0.206277417211875, mu_a = 0.007751722453871082)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[6.728898624929208, 0.011897657159419477, 0.01178845391009061], [8.727360832120425, 0.013847418787815837, 0.018070482051092192], [0.05178974190434193, 0.1875542091119987, -0.1192367530322136], [11.164957595548836, 0.017473481935794753, 0.011727577238478575]]","[[0.034269773760710005, 0.1413487721324663], [0.004341137297721753, 0.008687703525473442]]",[[0.2062774172118748]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
40,0.05,2,4,1,2,"(b = 6.696555438017103, c_ea = 0.011777464373179992, c_el = 0.012314134558252665, mu_l = 0.2097218648755996, c_pa = 0.0, mu_a = 0.0)","(b = 6.69430028199808, c_el = 0.012313318494079638, c_ea = 0.011774043359478558, c_pa = 0.004906459817027082, mu_l = 0.20972186487559977, mu_a = 0.007368633430560096)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[8.726416498484156, 0.013952546713026934, 0.017495896904419047], [6.696555438017103, 0.011777464373179992, 0.012314134558252665], [10.71963381128509, 0.016802520029199904, 0.012469532362335198], [0.10116459959413468, 0.13874497617057424, -0.0783826111296228]]","[[0.03376105215969478, 0.13641066474727997], [0.004806168989998237, 0.008374838026572667]]",[[0.2097218648755996]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
41,0.05,2,4,1,2,"(b = 6.80713712821519, c_ea = 0.011457642832175883, c_el = 0.011828914703629114, mu_l = 0.20867868021118, c_pa = 0.0, mu_a = 0.0)","(b = 6.8070714498946385, c_el = 0.01182899022177933, c_ea = 0.011457537574690209, c_pa = 0.004928321383766918, mu_l = 0.2086786802111799, mu_a = 0.007418891772545652)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[9.359262200230216, 0.013981877271995532, 0.017914256542616972], [6.80713712821519, 0.011457642832175883, 0.011828914703629114], [0.5240434822701382, 0.07422186229440421, -0.029582430568875155], [12.081994809829698, 0.017828517780837053, 0.011764819662992523]]","[[0.03376843907000229, 0.1366126940907158], [0.004828543970854002, 0.008432757233257452]]",[[0.20867868021118]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
42,0.05,2,4,1,2,"(b = 6.926918544561395, c_ea = 0.011428583958210432, c_el = 0.01164095997098737, mu_l = 0.19931314891320961, c_pa = 0.0, mu_a = 0.0)","(b = 6.926516270952083, c_el = 0.011641568337445242, c_ea = 0.011427944293908456, c_pa = 0.004907029735481247, mu_l = 0.19931314891320948, mu_a = 0.007640935928548866)","(b = RealInterval{Float64}(6.2681, 6.9279), c_el = RealInterval{Float64}(0.0114855, 0.012694500000000001), c_ea = RealInterval{Float64}(0.0109725, 0.0121275), c_pa = RealInterval{Float64}(0.004465, 0.004935), mu_l = RealInterval{Float64}(0.19522499999999998, 0.215775), mu_a = RealInterval{Float64}(0.00724755, 0.00801045))","[[12.57659812550775, 0.018153025909505807, 0.011489210578480919], [6.926918544561395, 0.011428583958210432, 0.01164095997098737], [9.551417774315048, 0.013882976825023163, 0.01814921778021444], [0.6604555435319635, 0.06909847395252551, -0.025853656405465435]]","[[0.03402950517415887, 0.13978805960815333], [0.004798907459812783, 0.00866814629065469]]",[[0.19931314891320961]],"[0.9990528407653815, 0.9797024210016722, 0.9877247214842042]"
